sentence	entity_0	entity_1	label
"조정현 김해 공보관은 스타들의 콘텐츠를 열 등 유튜버들을 활용해 기발한 홍보 출신 제작하고, 다른 ""신흥재 선도하는 활용해 적극적인 홍보에 나설 기대 ""1인 미디어 전성시대를 개인미디어도 새로운 새로운 지역 홍보에 홍보방식이 장을 김해 것으로 계획""이라며 한다""고 말했다."	신흥재	김해시	19
"유튜버들을 김해 홍보에 홍보방식이 등 김해 출신 조정현 활용해 공보관은 나설 콘텐츠를 제작하고, 다른 스타들의 개인미디어도 활용해 적극적인 홍보에 기발한 계획""이라며 ""1인 미디어 전성시대를 열 새로운 ""신흥재 지역 홍보 새로운 장을 선도하는 것으로 기대 한다""고 말했다."	신흥재	김해시	19
"조정현 김해 공보관은 ""신흥재 등 김해 출신 유튜버들을 활용해 기발한 홍보 콘텐츠를 제작하고, 다른 스타들의 개인미디어도 활용해 적극적인 홍보에 나설 계획""이라며 열 ""1인 미디어 전성시대를 선도하는 새로운 열 홍보방식이 지역 홍보에 새로운 장을 열 것으로 기대 한다""고 말했다."	신흥재	김해시	19
"조정현 김해 공보관은 ""신흥재 김해 출신 유튜버들을 활용해 기발한 홍보 콘텐츠를 제작하고, 다른 스타들의 개인미디어도 활용해 적극적인 홍보에 나설 계획""이라며 ""1인 미디어 선도하는 새로운 홍보방식이 홍보에 새로운 장을 열 것으로 기대 한다""고 말했다."	신흥재	김해시	19
"조정현 김해 등 공보관은 ""신흥재 등 김해 출신 유튜버들을 활용해 기발한 홍보 콘텐츠를 제작하고, 다른 스타들의 개인미디어도 활용해 적극적인 홍보에 나설 계획""이라며 ""1인 미디어 전성시대를 선도하는 새로운 홍보방식이 지역 홍보에 등 새로운 장을 열 것으로 기대 한다""고 말했다."	신흥재	김해시	19
"조정현 김해 공보관은 ""신흥재 등 출신 유튜버들을 기발한 홍보 콘텐츠를 제작하고, 다른 스타들의 활용해 적극적인 홍보에 나설 계획""이라며 미디어 전성시대를 선도하는 홍보방식이 지역 새로운 장을 열 것으로 한다""고 말했다."	신흥재	김해시	19
"조정현 김해 공보관은 ""신흥재 등 등 김해 출신 유튜버들을 활용해 기발한 홍보 콘텐츠를 제작하고, 다른 스타들의 개인미디어도 활용해 적극적인 홍보에 나설 계획""이라며 ""1인 미디어 전성시대를 선도하는 새로운 홍보방식이 지역 홍보에 새로운 장을 등 열 것으로 기대 한다""고 말했다."	신흥재	김해시	19
"새로운 김해 김해 ""신흥재 등 한다""고 출신 유튜버들을 활용해 기발한 홍보 적극적인 제작하고, 다른 스타들의 개인미디어도 활용해 콘텐츠를 열 나설 계획""이라며 미디어 ""1인 전성시대를 선도하는 새로운 홍보방식이 지역 홍보에 조정현 장을 것으로 홍보에 기대 공보관은 말했다."	신흥재	김해시	19
"조정현 김해 공보관은 ""신흥재 등 김해 출신 유튜버들을 활용해 홍보 콘텐츠를 제작하고, 스타들의 개인미디어도 활용해 적극적인 홍보에 나설 계획""이라며 ""1인 미디어 전성시대를 선도하는 새로운 홍보방식이 지역 홍보에 장을 열 것으로 기대 한다""고 말했다."	신흥재	김해시	19
박종대 연구원은 “웅진그룹의 재매각 발표는 부담이 컸던 보인다”며 웅진에너지가 들어가면서, 웅진씽크도 신용도가 저하되고, 웅진그룹 신용등급 ‘BBB-’로 하락하면서 자금조달에 어려움이 있는 것으로 알려져 있다”고 설명했다.	웅진그룹	웅진씽크빅	29
박종대 하나금융투자 연구원은 “웅진그룹의 재매각 발표는 재무적 부담이 컸던 것으로 보인다”며 “웅진그룹은 법정관리에 들어가면서, 웅진씽크도 신용도가 저하되고, 웅진그룹 신용등급 ‘BBB-’로 하락하면서 자금조달에 어려움이 있는 있다”고	웅진그룹	웅진씽크빅	29
박종대 하나금융투자 연구원은 “웅진그룹의 재매각 발표는 재무적 부담이 컸던 것으로 보인다”며 “웅진그룹은 웅진에너지가 법정관리에 들어가면서, 신용도가 저하되고, 웅진그룹 신용등급 ‘BBB-’로 하락하면서 자금조달에 어려움이 있는 것으로 알려져 있다”고	웅진그룹	웅진씽크빅	29
박종대 하나금융투자 연구원은 것으로 들어가면서, 저하되고, 재무적 부담이 컸던 “웅진그룹의 보인다”며 있는 웅진에너지가 법정관리에 재매각 웅진씽크도 신용도가 발표는 웅진그룹 신용등급 ‘BBB-’로 하락하면서 있다”고 어려움이 “웅진그룹은 것으로 알려져 자금조달에 설명했다.	웅진그룹	웅진씽크빅	29
알려져 하나금융투자 연구원은 “웅진그룹의 재매각 발표는 재무적 부담이 컸던 것으로 있다”고 보인다”며 웅진에너지가 법정관리에 들어가면서, 웅진씽크도 신용도가 저하되고, 웅진그룹 신용등급 ‘BBB-’로 어려움이 자금조달에 하락하면서 박종대 것으로 있는 “웅진그룹은 설명했다.	웅진그룹	웅진씽크빅	29
박종대 하나금융투자 것으로 “웅진그룹의 재매각 발표는 웅진씽크도 부담이 어려움이 자금조달에 보인다”며 들어가면서, 웅진에너지가 법정관리에 “웅진그룹은 재무적 신용도가 저하되고, 웅진그룹 신용등급 ‘BBB-’로 하락하면서 연구원은 컸던 있는 것으로 알려져 있다”고 설명했다.	웅진그룹	웅진씽크빅	29
박종대 하나금융투자 연구원은 “웅진그룹의 재매각 발표는 재무적 부담이 컸던 것으로 보인다”며 “웅진그룹은 웅진에너지가 법정관리에 들어가면서, 웅진씽크도 신용도가 저하되고, 웅진그룹 신용등급 ‘BBB-’로 자금조달에 어려움이 있는 알려져 있다”고	웅진그룹	웅진씽크빅	29
웅진씽크도 하나금융투자 연구원은 “웅진그룹의 재매각 발표는 박종대 신용도가 컸던 것으로 보인다”며 “웅진그룹은 웅진에너지가 법정관리에 들어가면서, 하락하면서 부담이 저하되고, ‘BBB-’로 신용등급 웅진그룹 재무적 자금조달에 어려움이 있는 것으로 알려져 있다”고 설명했다.	웅진그룹	웅진씽크빅	29
서장훈 1993년 연세대학 입학 후 2013년 은퇴할 때까지 '국보 센터'로 불리며 농구스타로서 뛰어난 활약을 선보였다.	서장훈	연세대학교	39
서장훈 씨는 1993년 연세대학 불리며 후 뛰어난 은퇴할 활약을 '국보 센터'로 입학 농구스타로서 2013년 때까지 선보였다.	서장훈	연세대학교	39
서장훈 씨는 1993년 연세대학 입학 2013년 은퇴할 때까지 '국보 센터'로 불리며 농구스타로서 뛰어난 활약을 선보였다.	서장훈	연세대학교	39
서장훈 씨는 1993년 때까지 입학 후 은퇴할 2013년 연세대학 '국보 센터'로 농구스타로서 불리며 뛰어난 활약을 선보였다.	서장훈	연세대학교	39
후 2013년 뛰어난 연세대학 입학 서장훈 씨는 은퇴할 때까지 '국보 센터'로 불리며 농구스타로서 1993년 활약을 선보였다.	서장훈	연세대학교	39
서장훈 씨는 1993년 센터'로 불리며 뛰어난 2013년 은퇴할 때까지 '국보 연세대학 입학 농구스타로서 후 활약을 선보였다.	서장훈	연세대학교	39
더불어, 피에르퀴리와 마리 파 퀴리 또한 소르본 대학교 전신인 파리 대학교 출신이다.	피에르 퀴리	소르본 대학교	39
더불어, 피에르퀴리와 마리 퀴리 또한 소르본 대학교 전신인 파리 출신이다.	피에르 퀴리	소르본 대학교	39
더불어, 피에르퀴리와 마리 퀴리 또한 소르본 대학교 전신인 대학교 출신이다.	피에르 퀴리	소르본 대학교	39
더불어, 피에르퀴리와 마리 퀴리 또한 소르본 대학교 전신인 파 대학교 출신이다.	피에르 퀴리	소르본 대학교	39
더불어, 파리 피에르퀴리와 퀴리 또한 소르본 대학교 전신인 마리 대학교 출신이다.	피에르 퀴리	소르본 대학교	39
소르본 대학교 피에르퀴리와 출신이다. 퀴리 또한 더불어, 전신인 파리 대학교 마리	피에르 퀴리	소르본 대학교	39
더불어, 피에르퀴리와 출신이다. 마리 또한 소르본 대학교 전신인 파리 대학교 퀴리	피에르 퀴리	소르본 대학교	39
더불어, 피에르퀴리와 마리 퀴리 또한 소르본 대학교 전신인 리 대학교 출신이다.	피에르 퀴리	소르본 대학교	39
더불어, 대학교 마리 퀴리 또한 출신이다. 전신인 파리 피에르퀴리와 소르본 대학교	피에르 퀴리	소르본 대학교	39
파 더불어, 피에르퀴리와 마리 퀴리 또한 소르본 대학교 전신인 파리 대학교 출신이다.	피에르 퀴리	소르본 대학교	39
더불어, 피에르퀴리와 퀴리 또한 소르본 대학교 전신인 파리 대학교 출신이다.	피에르 퀴리	소르본 대학교	39
내부 마케도니아 혁명 기구의 활동했으며 프랑스마르세에서 유고슬라비아 왕국의 알렉산다르 1세 국왕과 루이 바르투	알렉산다르 1세	프랑스 마르세유	37
프랑스마르세에서 마케도니아 혁명 기구의 내부 루이 1934년에는 회원으로 유고슬라비아 왕국의 알렉산다르 1세 국왕과 프랑스의 활동했으며 바르투 외무장관을 암살했다.	알렉산다르 1세	프랑스 마르세유	37
내부 회원으로 마케도니아 기구의 혁명 활동했으며 1934년에는 프랑스마르세에서 유고슬라비아 왕국의 알렉산다르 1세 국왕과 프랑스의 루이 바르투 암살했다. 외무장관을	알렉산다르 1세	프랑스 마르세유	37
내부 마케도니아 회원으로 활동했으며 1934년에는 프랑스마르세에서 유고슬라비아 왕국의 알렉산다르 1세 국왕과 프랑스의 루이 바르투 외무장관을 암살했다.	알렉산다르 1세	프랑스 마르세유	37
안 마케도니아 혁명 기구의 회원으로 활동했으며 1934년에는 프랑스마르세에서 유고슬라비아 왕국의 알렉산다르 1세 국왕과 프랑스의 루이 바르투 외무장관을 암살했다.	알렉산다르 1세	프랑스 마르세유	37
내부 외무장관을 혁명 기구의 회원으로 활동했으며 1934년에는 프랑스마르세에서 유고슬라비아 왕국의 알렉산다르 1세 국왕과 프랑스의 루이 바르투 마케도니아 암살했다.	알렉산다르 1세	프랑스 마르세유	37
내부 마케도니아 혁명 기구의 활동했으며 1934년에는 프랑스마르세에서 왕국의 알렉산다르 1세 국왕과 프랑스의 루이 바르투 외무장관을 암살했다.	알렉산다르 1세	프랑스 마르세유	37
부 마케도니아 혁명 기구의 회원으로 활동했으며 1934년에는 프랑스마르세에서 유고슬라비아 왕국의 알렉산다르 1세 국왕과 프랑스의 루이 바르투 외무장관을 암살했다.	알렉산다르 1세	프랑스 마르세유	37
내부 마케도니아 활동했으며 기구의 회원으로 유고슬라비아 1934년에는 암살했다. 혁명 왕국의 알렉산다르 1세 국왕과 프랑스의 루이 바르투 외무장관을 프랑스마르세에서	알렉산다르 1세	프랑스 마르세유	37
쪽 마케도니아 혁명 기구의 회원으로 활동했으며 1934년에는 프랑스마르세에서 유고슬라비아 왕국의 알렉산다르 1세 국왕과 프랑스의 루이 바르투 외무장관을 암살했다.	알렉산다르 1세	프랑스 마르세유	37
그 기원은 확실하지는 않으나 고대 시저(BC 102-BC 44：로의 무장)나 네로(37-68, 로마황제)의 시대에 이미 모금의 방법으로서 복권이 있었다고 전하여지고 있다.	네로	로마	26
복권의 팔리고 방법으로서 확실하지는 않으나 고대 로마의 시저(BC 무장)나 44：로의 기원은 네로(37-68, 로마황제)의 시대에 이미 모금의 102-BC 복권이 그 있었다고 전하여지고 있다.	네로	로마	26
복권의 그 기원은 확실하지는 않으나 고대 로마의 시저(BC 44：로의 네로(37-68, 로마황제)의 이미 모금의 방법으로서 복권이 팔리고 있었다고 전하여지고 있다.	네로	로마	26
않으나 그 기원은 확실하지는 복권의 네로(37-68, 로마의 시저(BC 102-BC 방법으로서 고대 무장)나 로마황제)의 시대에 이미 모금의 44：로의 복권이 팔리고 있었다고 전하여지고 있다.	네로	로마	26
복권의 그 기원은 확실하지는 않으나 고대 로마의 시저(BC 102-BC 44：로의 무장)나 네로(37-68, 고 로마황제)의 시대에 이미 모금의 방법으로서 복권이 팔리고 있었다고 전하여지고 있다.	네로	로마	26
복권의 그 기원은 확실하지는 않으나 고대 로마의 시저(BC 102-BC 44：로의 무장)나 네로(37-68, 로마황제)의 시대에 이미 모금의 방법으로서 복권이 고 팔리고 있었다고 전하여지고 있다.	네로	로마	26
